client_id,age,job,marital,education,gender,has_deposits,loan,has_insurance,has_mortgage,last_balance,mean_balance,min_balance,max_balance,currency,age_band,predicted_probability
1935499746,39.0,blue-collar,married,secondary,M,no,yes,no,no,358.43679,295.062874,208.648296,420.045868,CZK,30-39,0.2169684702920217
465367616,40.0,blue-collar,single,unknown,F,no,no,yes,no,52.726326,26.03044,-119.323134,142.718896,CZK,40-49,0.2169537821040226
1692400611,45.0,technician,single,tertiary,M,no,no,no,no,5.787805,-13.070731,-130.918353,102.778106,CZK,40-49,0.2169265343352535
1035913600,41.0,management,married,tertiary,M,no,no,no,no,328.359076,289.610968,180.624564,401.506474,CZK,40-49,0.2169158795792387
768710466,39.0,management,married,tertiary,F,no,no,no,no,1333.002101,1365.19681,1223.460815,1457.823875,CZK,30-39,0.216846031987842
1612441703,41.0,entrepreneur,married,secondary,F,no,yes,no,no,138.748255,206.230893,105.351199,324.3463,CZK,40-49,0.2168448523640055
446322813,38.0,blue-collar,single,secondary,M,no,no,no,no,1084.300048,1131.780776,1048.767965,1257.859752,CZK,30-39,0.2168197664756876
228517183,34.0,management,married,tertiary,M,no,no,no,no,3391.933191,3391.208658,3213.368753,3509.984754,CZK,30-39,0.2168007344937545
1823827492,41.0,management,single,tertiary,M,no,no,no,no,76.980973,-4.921083,-73.420998,76.980973,CZK,40-49,0.2167638429567522
133917362,41.0,housemaid,married,primary,F,no,no,no,no,54.441771,41.268811,-79.16203,124.329154,CZK,40-49,0.2167609668174631
1465819959,43.0,management,married,tertiary,M,no,no,no,no,-229.575966,-188.308393,-293.599246,-38.409927,CZK,40-49,0.2166511484610381
117899808,38.0,management,single,tertiary,F,no,yes,no,no,1624.678991,1636.605179,1547.357275,1732.200633,CZK,30-39,0.2166015861222856
348366878,42.0,management,married,tertiary,M,no,no,no,no,-12.592481,3.832271,-89.737739,108.506611,CZK,40-49,0.2165929185237201
746337742,39.0,admin.,divorced,secondary,F,no,yes,no,no,47.132629,28.891976,-41.178805,109.897454,CZK,30-39,0.2165764088548045
1387834841,38.0,management,single,tertiary,F,no,no,no,no,1668.649295,1721.607929,1633.040569,1785.88071,CZK,30-39,0.2165763526964829
1953085715,38.0,entrepreneur,married,tertiary,M,no,no,no,no,1367.303038,1437.212241,1282.82897,1559.348364,CZK,30-39,0.2165327890821408
1697933268,46.0,unknown,divorced,secondary,M,no,no,no,no,95.582034,109.737545,46.687548,230.518131,CZK,40-49,0.216483823270504
1224069819,39.0,admin.,married,secondary,M,no,no,no,no,159.629692,174.857335,73.49316,268.190324,CZK,30-39,0.2164239080540033
1135163142,36.0,management,married,tertiary,F,no,no,no,no,2524.282162,2517.712603,2439.224894,2681.178181,CZK,30-39,0.2164117754805916
1871621659,40.0,services,married,secondary,F,no,no,no,no,1354.248269,1300.177649,1178.28859,1408.322317,CZK,40-49,0.2164026215683625
1231508922,46.0,unknown,married,secondary,M,no,no,no,no,43.822164,14.768656,-52.694031,175.239588,CZK,40-49,0.2163992025652873
1626798929,38.0,blue-collar,married,primary,M,no,no,no,no,708.707446,688.327871,590.943933,778.504272,CZK,30-39,0.2163928627025135
1311860434,36.0,management,single,tertiary,M,no,no,no,no,2222.870889,2156.389616,2059.619504,2270.566997,CZK,30-39,0.2163733177556065
135247584,40.0,blue-collar,married,primary,M,no,no,no,no,2.186226,9.269109,-91.004089,121.226109,CZK,40-49,0.2163579068723027
1246811776,39.0,management,single,tertiary,M,no,no,yes,no,1241.592886,1240.595135,1054.566279,1372.357722,CZK,30-39,0.2163520535914762
1862302600,30.0,unknown,single,unknown,M,no,no,no,no,6877.808558,6931.0367,6812.350042,7043.908672,CZK,30-39,0.2163337330022007
1206210110,39.0,admin.,single,secondary,F,no,yes,no,no,12.887873,7.997888,-94.667767,75.928255,CZK,30-39,0.2163037509564641
1619330207,41.0,management,married,tertiary,M,no,no,no,no,238.109587,219.678163,95.646902,328.61718,CZK,40-49,0.2161882410207772
682982713,34.0,management,married,tertiary,M,no,no,no,no,3075.281271,3039.809994,2927.608686,3137.541114,CZK,30-39,0.2161567530852667
829272795,42.0,management,married,tertiary,F,no,no,no,no,188.249523,232.014017,57.255323,410.40763,CZK,40-49,0.2161472047603969
1928519624,40.0,management,married,tertiary,M,no,no,no,no,599.420403,548.041504,449.117707,684.720978,CZK,40-49,0.2161247561298249
479165593,40.0,entrepreneur,married,tertiary,M,no,no,no,no,-93.614516,-187.236937,-333.425936,-80.727041,CZK,40-49,0.2161182227786515
486895907,41.0,management,divorced,secondary,F,no,no,no,no,54.871617,-14.738139,-110.620315,95.791963,CZK,40-49,0.2160922346674297
1721114254,40.0,admin.,married,secondary,M,no,no,yes,no,-310.156725,-282.470551,-387.881283,-197.46376,CZK,40-49,0.2160816766385104
1620802770,32.0,technician,single,secondary,F,no,no,no,no,5241.240804,5212.029851,5117.774703,5334.571021,CZK,30-39,0.2160786918936159
1664692806,42.0,management,divorced,tertiary,M,no,yes,no,no,144.173638,239.380409,140.743883,354.697274,CZK,40-49,0.2160606821846238
1868648547,42.0,management,married,tertiary,M,no,no,no,no,-34.540978,-16.207359,-111.186594,122.669914,CZK,40-49,0.2160604971007987
628668632,39.0,blue-collar,divorced,primary,M,no,yes,no,no,66.933026,0.208874,-117.636493,82.489147,CZK,30-39,0.2160469135286271
1365711227,33.0,technician,married,secondary,M,no,no,no,no,5036.078222,5061.424978,4985.067204,5211.652908,CZK,30-39,0.2160195239074227
444262102,41.0,management,married,tertiary,F,no,no,no,no,68.192113,17.097757,-124.242281,108.861638,CZK,40-49,0.2160138864435134
406923400,39.0,blue-collar,married,secondary,F,no,yes,no,no,194.128845,160.726545,75.158119,263.575491,CZK,30-39,0.2159960602443685
582157211,39.0,blue-collar,single,secondary,M,no,no,no,no,188.745631,162.954564,93.089159,260.003158,CZK,30-39,0.2159565347702237
1746319007,42.0,management,married,secondary,M,no,no,no,no,-41.255092,-26.055663,-125.948103,128.161956,CZK,40-49,0.2158870573485131
1682362759,45.0,technician,divorced,secondary,M,no,no,no,no,92.47988,157.139119,27.2021,295.979081,CZK,40-49,0.2158307397539586
116500816,41.0,technician,married,secondary,M,no,no,no,no,1702.750118,1782.714418,1688.459883,1882.390259,CZK,40-49,0.2158289761710341
632307845,42.0,services,divorced,secondary,M,no,no,no,no,459.591226,446.901232,335.88051,530.104825,CZK,40-49,0.2158264854108335
626116775,36.0,admin.,single,secondary,M,no,no,yes,no,1260.780595,1271.328268,1213.258657,1372.427302,CZK,30-39,0.2157490502763454
1048629932,44.0,technician,single,tertiary,F,no,no,no,no,602.739492,693.528724,556.182663,843.482187,CZK,40-49,0.2157482837456497
1466326411,38.0,admin.,divorced,secondary,F,no,no,no,no,90.938019,-0.083175,-90.121824,92.824721,CZK,30-39,0.2156639271327092
1315263527,39.0,blue-collar,divorced,secondary,F,no,no,no,no,91.620607,50.043579,-22.413844,160.939078,CZK,30-39,0.2155555479246246
665669653,38.0,technician,single,tertiary,M,no,no,no,no,2542.407506,2523.576916,2393.728889,2598.960243,CZK,30-39,0.2154911656952701
566386328,40.0,entrepreneur,single,secondary,M,no,yes,no,no,26.158761,6.147465,-128.534547,126.723989,CZK,40-49,0.2154774639145288
1693558142,41.0,technician,divorced,secondary,M,no,yes,no,no,1507.008866,1528.997236,1475.413551,1660.195538,CZK,40-49,0.2154509767204452
1426133214,40.0,housemaid,divorced,secondary,F,no,no,no,no,136.445613,110.371447,-13.418043,183.941905,CZK,40-49,0.2154359535226757
1719498393,39.0,blue-collar,married,secondary,M,no,no,yes,no,135.663139,119.006823,12.103694,222.42438,CZK,30-39,0.2154223574603515
518997996,45.0,technician,divorced,unknown,F,no,yes,no,no,-59.630471,-20.128312,-176.064924,118.534065,CZK,40-49,0.2154192354157186
1379625363,41.0,housemaid,married,primary,F,no,no,no,no,-4.680375,55.552047,-6.3191,148.287592,CZK,40-49,0.2154046985398473
1509300960,46.0,unknown,married,secondary,F,no,yes,no,no,-8.382104,-9.285716,-11.435377,-6.514636,USD,40-49,0.215393504418521
426790311,42.0,management,divorced,secondary,M,no,no,no,no,-288.408032,-287.5057,-385.418515,-164.434253,CZK,40-49,0.2152727738178613
1981151879,30.0,self-employed,single,secondary,F,no,no,no,no,5227.123164,5232.441657,5104.159652,5339.950502,CZK,30-39,0.2152690768240329
1140794414,42.0,technician,married,secondary,F,no,no,no,no,844.523468,830.030286,701.933907,909.779336,CZK,40-49,0.2152602594890091
658965117,43.0,management,divorced,tertiary,M,no,yes,no,no,-501.980938,-433.674968,-520.620545,-306.227754,CZK,40-49,0.2152414669387095
1572112699,42.0,services,divorced,secondary,M,no,no,no,no,453.097994,467.726587,381.181457,571.750696,CZK,40-49,0.2152035130971142
191142000,41.0,entrepreneur,married,primary,M,no,no,no,no,-99.481331,7.540239,-99.481331,118.943603,CZK,40-49,0.2151865127366063
1568029919,39.0,blue-collar,single,secondary,F,no,no,no,no,179.063651,203.383288,95.623792,294.143342,CZK,30-39,0.2151769412141157
1782505285,23.0,student,single,secondary,F,no,no,no,no,8509.409829,8484.774796,8421.917403,8588.20773,CZK,18-29,0.2151380671493736
1378083416,42.0,management,married,tertiary,M,no,no,no,no,-605.993169,-670.187184,-832.90018,-593.10011,CZK,40-49,0.2151040199139966
749041244,43.0,unemployed,married,secondary,F,no,no,yes,no,576.945217,548.302054,463.935553,625.216189,CZK,40-49,0.215084426088393
1160338846,40.0,blue-collar,divorced,secondary,M,no,yes,no,no,-415.238571,-430.026179,-517.574397,-347.25521,CZK,40-49,0.2150344205068602
1407179735,39.0,retired,single,secondary,M,no,no,no,no,1404.212883,1407.300363,1269.293266,1622.314728,CZK,30-39,0.2149808555016369
1088438519,45.0,unknown,married,unknown,M,no,no,no,no,306.130784,345.135409,242.530727,474.26317,CZK,40-49,0.2149497030741973
982949928,40.0,housemaid,married,primary,M,no,no,no,no,39.213049,-0.893486,-118.456851,96.965618,CZK,40-49,0.2149063530410346
1006163268,44.0,unemployed,married,secondary,F,no,no,no,no,43.207328,-3.585593,-76.84519,66.17256,CZK,40-49,0.2148993639281
1883311185,40.0,unknown,divorced,secondary,M,no,no,no,no,2339.509543,2382.798895,2273.007642,2486.577356,CZK,40-49,0.2148896818625765
1823449905,36.0,management,married,secondary,F,no,no,no,no,1996.869891,1980.58718,1899.793297,2070.752412,CZK,30-39,0.2148630869895459
1192231253,39.0,blue-collar,married,primary,M,no,yes,no,no,190.397256,247.40826,102.867054,324.339476,CZK,30-39,0.214842591454886
1023008343,40.0,management,divorced,tertiary,M,no,no,no,no,257.435051,202.181774,127.0069,321.596885,CZK,40-49,0.2147854488454212
1869451127,42.0,services,single,unknown,F,no,no,no,no,377.411074,416.027278,351.633796,498.92897,CZK,40-49,0.2147776150086811
906836233,41.0,technician,single,tertiary,F,no,no,no,no,1106.792596,1091.965254,971.788838,1151.906664,CZK,40-49,0.2147616338019981
100070076,41.0,management,divorced,tertiary,M,no,no,no,no,175.445269,203.907928,103.460451,361.8074,CZK,40-49,0.214683414503703
345349724,42.0,self-employed,married,secondary,M,no,no,no,no,0.572162,0.323831,-115.503746,85.069917,CZK,40-49,0.2146387018848211
299678511,38.0,management,married,tertiary,M,no,no,no,no,1375.106514,1433.868562,1280.50807,1527.678121,CZK,30-39,0.2146146992165719
980785052,41.0,management,married,tertiary,F,no,yes,no,no,-149.013567,-212.448689,-295.82265,-63.573948,CZK,40-49,0.2146056340526723
977951541,36.0,admin.,married,secondary,M,no,no,no,no,920.700589,892.874487,762.886481,999.197238,CZK,30-39,0.214478345153116
1208016492,33.0,unemployed,single,tertiary,F,no,no,yes,no,4830.648263,4869.859197,4792.031974,4950.490308,CZK,30-39,0.2144097914231915
313280397,41.0,technician,married,secondary,F,no,no,no,no,1019.448011,961.7053,847.265404,1072.024361,CZK,40-49,0.2143996300888309
1118687101,35.0,management,single,tertiary,M,no,no,no,no,2329.839252,2307.60762,2157.772431,2399.685541,CZK,30-39,0.2143858708506507
709499415,40.0,services,single,secondary,F,no,no,no,no,1061.226354,1039.744915,959.841187,1166.687019,CZK,40-49,0.214385416767069
1920130151,28.0,blue-collar,married,secondary,F,no,no,no,no,4318.228759,4266.778342,4157.53317,4331.045975,CZK,18-29,0.2143759984284614
1297257792,45.0,unemployed,single,secondary,F,no,no,no,no,-47.634826,42.864029,-91.210813,110.509504,CZK,40-49,0.2143733191622057
246241992,38.0,admin.,married,secondary,F,no,no,no,no,66.178128,57.212384,-28.46337,152.602644,CZK,30-39,0.2143288117500052
1553231912,45.0,unknown,married,secondary,F,no,no,no,no,-16.099463,-6.290489,-81.33917,86.845286,CZK,40-49,0.2143004090105262
900653456,39.0,management,married,tertiary,M,no,no,no,no,597.76413,562.956938,491.048357,670.470421,CZK,30-39,0.2142586327205244
992383889,34.0,technician,single,secondary,F,no,no,no,no,4272.485745,4350.506923,4250.799603,4444.824872,CZK,30-39,0.2141947968499725
1857657497,40.0,retired,married,tertiary,M,no,no,yes,no,747.117545,817.925466,718.069257,923.212301,CZK,40-49,0.2141887837817585
1974749783,42.0,technician,divorced,tertiary,M,no,no,yes,no,800.688175,817.626195,723.473523,942.64483,CZK,40-49,0.2141371355343497
782420709,36.0,blue-collar,married,secondary,M,no,no,no,no,972.75193,922.667295,857.423387,1013.955301,CZK,30-39,0.2141307940069593
1596327257,39.0,technician,married,primary,F,no,no,no,no,1893.644257,1840.837875,1741.433103,1990.919518,CZK,30-39,0.2140805464443815
213539647,42.0,technician,married,tertiary,M,no,no,no,no,1011.665316,1086.301735,946.672558,1225.133037,CZK,40-49,0.2140596496682621
892571170,41.0,unknown,single,tertiary,F,no,no,no,no,1584.363793,1563.667292,1460.788545,1684.199775,CZK,40-49,0.2140296153478989
1586456456,38.0,admin.,single,secondary,M,no,no,no,no,58.347849,78.998569,-14.028917,162.056358,CZK,30-39,0.2139883532236796
1938540076,39.0,blue-collar,married,primary,M,no,no,no,no,-17.261898,15.16964,-119.021292,114.336245,CZK,30-39,0.2139713022622611
538132255,31.0,student,single,tertiary,M,no,no,no,no,4963.242476,4954.267522,4846.854996,5049.911936,CZK,30-39,0.2139531533205041
1854587498,39.0,housemaid,married,primary,M,no,no,yes,no,276.186482,262.116895,150.744617,338.956312,CZK,30-39,0.213914636633506
773937084,42.0,technician,married,tertiary,M,no,no,no,no,493.493186,441.410292,314.494481,542.081133,CZK,40-49,0.2138891312227558
1593845291,40.0,management,single,tertiary,F,no,no,no,no,51.620271,11.792464,-98.49219,103.140157,CZK,40-49,0.2138318243135295
723798022,32.0,management,married,tertiary,F,no,no,no,no,3661.436923,3690.376526,3561.576743,3805.12485,CZK,30-39,0.2137903457044959
458049655,43.0,technician,divorced,primary,M,no,yes,no,no,42.375753,19.533917,-58.908918,94.619924,CZK,40-49,0.2136949021063708
181890074,39.0,management,married,tertiary,M,no,no,no,no,300.681431,216.141601,96.34918,308.538873,CZK,30-39,0.2136434392591316
1659212550,38.0,admin.,divorced,secondary,M,no,yes,no,no,-41.170116,-42.765906,-148.504564,55.407171,CZK,30-39,0.2136382438061194
1966692389,39.0,entrepreneur,married,secondary,F,no,no,no,no,51.139299,-9.149643,-143.598718,161.259639,CZK,30-39,0.213609186803193
1800627545,38.0,admin.,divorced,secondary,F,no,yes,no,no,0.115962,-2.20623,-120.815377,121.295198,CZK,30-39,0.2135302184585088
433138408,39.0,blue-collar,married,primary,F,no,no,no,no,-0.418035,2.650501,-1.241188,6.553735,EUR,30-39,0.2135269826964164
664088382,39.0,blue-collar,married,primary,M,no,no,no,no,-171.413623,-177.509883,-271.7937,-43.469044,CZK,30-39,0.2134719283296638
862393548,41.0,management,married,tertiary,F,no,no,no,no,-36.106199,14.720274,-72.132068,164.764565,CZK,40-49,0.2134643351762863
598061394,31.0,management,married,tertiary,F,no,yes,no,no,3895.092892,3923.320122,3836.685394,3999.857898,CZK,30-39,0.2134404512974898
357231458,42.0,technician,divorced,secondary,M,no,no,no,no,309.149527,254.095868,145.90226,328.942115,CZK,40-49,0.2133854245010915
1610916035,35.0,management,married,tertiary,M,no,no,no,no,2499.937935,2589.665824,2486.826392,2705.982074,CZK,30-39,0.2133843715141816
1307312660,45.0,unknown,married,primary,F,no,no,yes,no,-38.92583,19.861913,-81.095238,119.342252,CZK,40-49,0.2133572126238995
1905415345,37.0,admin.,single,secondary,M,no,no,no,no,669.418237,797.581413,669.418237,877.392455,CZK,30-39,0.213317473757041
426790060,39.0,housemaid,married,secondary,M,no,no,no,no,777.477582,946.198108,777.477582,1052.667647,CZK,30-39,0.2132024896993566
1733319067,43.0,technician,single,secondary,M,no,no,yes,no,26.91491,24.395004,-57.230019,110.321255,CZK,40-49,0.2131960132260145
432073881,39.0,management,married,tertiary,F,no,no,no,no,205.007201,140.555049,13.369068,206.655347,CZK,30-39,0.2131833490954301
1289065337,39.0,management,married,tertiary,M,no,no,no,no,357.113711,316.115606,184.33185,415.878953,CZK,30-39,0.2131733965338578
1222882920,33.0,management,single,tertiary,M,no,no,no,no,3610.57629,3778.420129,3610.57629,3919.164802,CZK,30-39,0.2131533055236188
858230203,43.0,technician,divorced,tertiary,M,no,no,no,no,103.836747,106.111004,1.218485,218.278472,CZK,40-49,0.2131473414828031
1580845986,39.0,blue-collar,single,secondary,F,no,yes,no,no,-174.468679,-124.952684,-215.16926,-33.076689,CZK,30-39,0.2131423714055276
696698772,40.0,management,married,tertiary,M,no,no,no,no,127.48315,133.42,-40.273801,248.520119,CZK,40-49,0.2131347564536989
1173140993,37.0,entrepreneur,married,tertiary,M,no,no,no,no,648.028833,558.041466,417.49303,707.46912,CZK,30-39,0.2131271982415213
779479105,37.0,blue-collar,single,secondary,M,no,no,no,no,791.10125,839.530362,723.991694,985.543623,CZK,30-39,0.2131043085625732
1914672697,40.0,management,married,tertiary,M,no,yes,no,no,-43.100907,-78.436361,-180.942539,34.293631,CZK,40-49,0.2130849227370697
1576761948,39.0,services,married,secondary,F,no,no,no,no,1134.849498,1113.048496,1023.894493,1209.280206,CZK,30-39,0.2130805043787208
537571189,40.0,management,married,tertiary,F,no,no,no,no,-18.215555,-16.519299,-113.3383,64.161535,CZK,40-49,0.213045055129693
286217774,42.0,technician,married,secondary,F,no,no,no,no,540.850777,533.448732,442.455995,679.419672,CZK,40-49,0.2130168000340115
1936518887,36.0,admin.,single,secondary,M,no,no,no,no,770.943735,792.831827,706.642996,908.883535,CZK,30-39,0.2130150097725037
900919496,38.0,management,married,tertiary,F,no,no,no,no,968.541576,988.646463,843.285882,1106.778359,CZK,30-39,0.2129718045534896
781059385,42.0,unknown,married,secondary,F,no,no,no,no,979.712824,1008.135261,906.039852,1089.438673,CZK,40-49,0.2128797039923667
1768428199,43.0,technician,married,secondary,M,no,no,no,no,485.114088,629.246581,485.114088,739.405893,CZK,40-49,0.2128552286206957
466922991,42.0,technician,married,secondary,M,no,no,no,no,112.408255,-3.065604,-121.552514,112.408255,CZK,40-49,0.2128386398347419
853925902,40.0,management,married,tertiary,M,no,no,no,no,-10.47013,-7.116076,-107.299035,98.957229,CZK,40-49,0.2127607737370403
1100628613,37.0,blue-collar,single,secondary,F,no,no,no,no,317.140498,288.906017,197.710192,373.598427,CZK,30-39,0.2127077035976546
1688011696,37.0,admin.,divorced,tertiary,F,no,no,no,no,-31.811909,-73.58872,-141.984353,-4.1678,CZK,30-39,0.2126748820585721
1020367819,38.0,unknown,single,tertiary,M,no,no,no,no,2240.642869,2120.747533,2031.943458,2242.698833,CZK,30-39,0.2126276961337161
1537480303,38.0,entrepreneur,married,unknown,M,no,no,no,no,262.266475,261.570213,94.454565,355.356019,CZK,30-39,0.2125746634322027
1637365579,35.0,blue-collar,married,secondary,F,no,yes,yes,no,1216.217945,1177.316631,1059.418574,1319.203077,CZK,30-39,0.2124545891426741
1556395250,40.0,management,single,tertiary,M,no,no,no,no,94.172415,160.894347,80.897685,260.555698,CZK,40-49,0.2124540164137644
1820736698,39.0,blue-collar,married,primary,M,no,no,no,no,-189.262382,-126.64133,-227.329072,2.595984,CZK,30-39,0.2124347043921915
375975952,39.0,management,divorced,tertiary,M,no,no,no,no,344.637467,366.794514,299.760008,461.548829,CZK,30-39,0.2123823559863398
1047443204,39.0,technician,married,tertiary,M,no,no,no,no,1281.1163,1192.282414,1080.733677,1281.1163,CZK,30-39,0.2123632860978219
733617861,43.0,unknown,divorced,primary,F,no,no,no,no,218.405305,158.51085,76.436944,257.574627,CZK,40-49,0.2123613501983396
1878877591,39.0,management,married,tertiary,F,no,no,no,no,309.167863,304.065377,181.951272,411.382841,CZK,30-39,0.2123582015470393
1682868401,39.0,management,single,tertiary,M,no,no,no,no,193.374241,145.43562,35.39364,261.177194,CZK,30-39,0.2123541859859251
1935764017,39.0,retired,divorced,primary,F,no,no,no,no,505.116527,407.565667,161.464052,587.252648,CZK,30-39,0.2123486308215778
1758410092,40.0,services,married,secondary,F,no,no,yes,no,527.480852,509.523696,424.568694,587.041656,CZK,40-49,0.2123474662991936
449491717,38.0,blue-collar,divorced,primary,M,no,no,no,no,-13.745816,-10.203205,-86.896707,105.654015,CZK,30-39,0.2123348386253865
1448581229,35.0,admin.,married,secondary,M,no,yes,no,no,845.474727,794.553867,689.259634,919.974542,CZK,30-39,0.2122903176351791
261357540,26.0,admin.,married,secondary,M,no,yes,no,no,5135.825894,5243.305421,5119.479644,5385.152004,CZK,18-29,0.2122795842259262
1752122767,40.0,management,married,tertiary,F,no,no,no,no,159.168246,207.054186,-17.986877,348.908084,CZK,40-49,0.2122735921972076
898344546,40.0,management,married,tertiary,F,no,yes,no,no,-33.513879,-0.579475,-93.814719,104.114356,CZK,40-49,0.21225280273262
1784363280,39.0,unknown,married,tertiary,M,no,yes,no,no,1765.435803,1658.547851,1537.315743,1770.284512,CZK,30-39,0.212223128184667
1889164538,40.0,services,single,secondary,F,no,no,no,no,380.331418,320.152485,217.807135,398.584073,CZK,40-49,0.212214777656731
354027296,41.0,unknown,married,unknown,M,no,no,no,no,901.335247,787.248984,697.730111,911.289312,CZK,40-49,0.2121160094570031
626268082,38.0,services,married,secondary,F,no,no,no,no,1348.562062,1327.735886,1202.677207,1417.904231,CZK,30-39,0.2120946709694128
1084329377,40.0,management,married,secondary,F,no,no,no,no,47.363751,98.581563,4.43005,228.386583,CZK,40-49,0.2120841978214813
811535399,37.0,self-employed,divorced,tertiary,M,no,no,no,no,1530.474115,1520.295522,1420.896234,1610.889203,CZK,30-39,0.2120737020306962
236280475,35.0,self-employed,married,secondary,M,no,no,no,no,2301.302975,2220.358554,2110.424578,2372.037079,CZK,30-39,0.2120667257700218
803647038,38.0,entrepreneur,married,secondary,M,no,yes,no,no,-172.91134,-278.435332,-381.107148,-172.91134,CZK,30-39,0.2120125686560878
336618913,32.0,blue-collar,married,secondary,M,no,no,no,no,2292.557922,2253.40799,2153.471037,2364.572909,CZK,30-39,0.2119975123170646
1558254327,44.0,technician,single,secondary,F,no,yes,no,no,-88.809447,52.492562,-112.986822,187.974133,CZK,40-49,0.2118261429978151
1186350905,41.0,self-employed,married,secondary,M,no,no,no,no,38.084997,16.908448,-82.791603,218.341413,CZK,40-49,0.2118226574541007
424927745,39.0,management,divorced,tertiary,F,no,yes,no,no,75.772154,43.295989,-67.780402,138.074653,CZK,30-39,0.2118102603351871
1183429071,38.0,management,married,tertiary,M,no,no,no,no,648.370551,669.381611,544.730061,759.543025,CZK,30-39,0.2117974246382861
1963546579,43.0,technician,married,secondary,F,no,no,no,no,-38.994438,-12.088597,-165.740239,120.638256,CZK,40-49,0.2117838298175752
1568513794,40.0,management,single,tertiary,M,no,no,no,no,-42.730779,4.624851,-141.931968,122.780138,CZK,40-49,0.2117448417868253
105818842,41.0,technician,married,secondary,M,no,no,no,no,784.443767,854.294359,739.254445,941.756882,CZK,40-49,0.211693547940382
1634897682,39.0,management,married,tertiary,M,no,no,no,no,176.846518,156.897928,-25.547412,279.984673,CZK,30-39,0.2116488309697533
753677236,39.0,unemployed,married,primary,F,no,no,no,no,1690.12462,1727.893287,1665.416823,1794.663129,CZK,30-39,0.2116135722680384
1800930001,39.0,management,single,secondary,F,no,no,no,no,142.026045,108.685853,-37.305899,244.006662,CZK,30-39,0.2116074573008898
1195467820,39.0,management,married,tertiary,F,no,no,no,no,92.591692,61.64811,-51.358086,179.40756,CZK,30-39,0.2116021978283901
866955161,32.0,student,single,unknown,M,no,no,no,no,4093.704697,4116.531468,4032.762124,4195.172269,CZK,30-39,0.2115864814192445
627444767,37.0,blue-collar,married,primary,F,no,yes,yes,no,118.868939,83.1771,-54.239568,187.100375,CZK,30-39,0.2115659723190475
106451629,41.0,technician,single,secondary,F,no,yes,no,no,721.115731,750.271502,681.784515,882.609757,CZK,40-49,0.2115580354227723
181558770,40.0,management,married,tertiary,M,no,no,no,no,-47.483528,-5.157924,-105.682194,142.535601,CZK,40-49,0.2115465800153828
605315963,40.0,management,married,secondary,F,no,yes,no,no,-268.307863,-240.737333,-353.827727,-164.26152,CZK,40-49,0.2115005972912776
536514263,38.0,technician,married,secondary,F,no,no,no,no,1750.234374,1693.129375,1571.67378,1837.982633,CZK,30-39,0.2114889409272604
1763114019,37.0,admin.,single,secondary,F,no,yes,no,no,-225.092872,-276.37823,-386.910509,-177.716141,CZK,30-39,0.2114802706839187
1260953328,38.0,housemaid,married,secondary,F,no,no,yes,no,545.553854,635.118346,545.553854,736.905409,CZK,30-39,0.2114646259456628
1802017753,38.0,entrepreneur,married,secondary,M,no,no,no,no,92.554626,65.033012,-41.781095,230.149486,CZK,30-39,0.211458690811576
1461801238,38.0,services,single,secondary,M,no,no,no,no,1327.043009,1324.716713,1227.799259,1446.358821,CZK,30-39,0.2114211504509139
1076232401,39.0,technician,married,secondary,F,no,no,no,no,1318.822572,1272.688931,1157.943165,1411.143399,CZK,30-39,0.2113540691388809
1998762182,42.0,unemployed,married,tertiary,F,no,no,no,no,71.42454,4.369127,-89.197689,71.42454,CZK,40-49,0.2113364755322442
1935463884,40.0,unemployed,married,secondary,M,no,no,no,no,1237.799206,1283.522014,1213.587453,1353.187797,CZK,40-49,0.2112900801878928
1303858595,38.0,blue-collar,married,secondary,M,no,no,yes,no,-72.048682,2.8543,-100.021159,100.668956,CZK,30-39,0.2111849651820841
831766258,37.0,admin.,married,secondary,M,no,no,yes,no,-8.760325,8.697171,-61.236619,144.798132,CZK,30-39,0.211165998131199
667333562,39.0,management,married,primary,M,no,no,yes,no,6.141059,-7.453323,-155.069215,85.137991,CZK,30-39,0.2111633321626168
1111650333,40.0,services,divorced,secondary,F,no,no,no,no,195.797156,159.032368,62.766319,234.045867,CZK,40-49,0.2110537066861092
1003557031,41.0,technician,married,tertiary,F,no,no,yes,no,134.419277,8.75269,-79.554497,134.419277,CZK,40-49,0.2110485404440506
1570388566,42.0,technician,married,secondary,F,no,no,no,no,248.139868,320.605282,194.830241,411.269566,CZK,40-49,0.2110397842846913
691201668,33.0,admin.,married,secondary,F,no,no,no,no,1687.49372,1736.007009,1650.726358,1851.77803,CZK,30-39,0.2110322111795826
1160502440,34.0,blue-collar,single,tertiary,M,no,no,no,no,1194.851331,1155.626129,1063.725173,1244.659654,CZK,30-39,0.2110285903584047
1345311166,33.0,management,married,tertiary,M,no,no,no,no,2201.823398,2076.159065,1976.460637,2201.823398,CZK,30-39,0.2110090342221474
709255339,39.0,technician,single,secondary,F,no,no,no,no,1434.006278,1450.730882,1311.390374,1585.250989,CZK,30-39,0.2109919733525685
1090684690,39.0,self-employed,married,secondary,M,no,no,no,no,231.638805,145.233101,23.124194,234.124816,CZK,30-39,0.2109576849032731
1933414490,39.0,management,married,tertiary,F,no,no,no,no,13.069982,0.861318,-92.560434,123.689098,CZK,30-39,0.2109361268242598
1371477829,36.0,blue-collar,married,primary,M,no,no,no,no,394.390714,355.779857,237.075021,466.360458,CZK,30-39,0.2108931669454865
