client_id,age,job,marital,education,gender,has_deposits,loan,has_insurance,has_mortgage,last_balance,mean_balance,min_balance,max_balance,currency,age_band,poutcome,invested
1160901008,74.0,retired,married,tertiary,F,yes,no,no,no,1761.451817,1843.034504,1749.624664,1971.064053,CZK,70+,success,1
947171811,32.0,management,married,tertiary,M,no,no,no,no,2213.576345,2201.557338,2047.962481,2292.76454,CZK,30-39,failure,0
1048694244,34.0,technician,married,secondary,M,yes,no,no,yes,27.63169,15.843743,-80.800525,143.725345,CZK,30-39,success,1
1649294231,32.0,technician,married,secondary,M,yes,yes,no,no,467.117361,468.716492,308.557052,553.500338,CZK,30-39,success,1
1577167714,37.0,admin.,divorced,secondary,F,no,no,no,yes,1516.760598,1583.777429,1512.717595,1680.902599,CZK,30-39,failure,0
755442638,56.0,management,divorced,tertiary,M,no,no,no,no,1977.681709,2016.380373,1901.345635,2136.574443,CZK,50-59,success,1
647057327,32.0,management,single,tertiary,F,no,no,no,no,1119.66926,1078.131979,979.590993,1237.96763,CZK,30-39,failure,0
1740741512,26.0,unemployed,single,secondary,F,yes,no,no,no,675.511536,650.917846,577.03417,705.66392,CZK,18-29,success,1
1509166162,23.0,student,single,secondary,F,yes,no,no,no,1284.496974,1222.078598,1102.124642,1347.103114,CZK,18-29,success,1
1111094433,32.0,admin.,single,secondary,M,no,no,no,yes,161.158496,159.728852,156.304466,161.512069,USD,30-39,failure,0
123856651,27.0,technician,single,secondary,F,yes,yes,no,yes,-81.055323,-4.223385,-172.617916,131.748225,CZK,18-29,failure,0
1808959380,33.0,admin.,married,secondary,F,no,no,no,yes,18.417515,27.247337,-53.738758,134.827026,CZK,30-39,failure,0
1042209201,42.0,management,married,tertiary,M,yes,no,no,yes,2605.059049,2662.216258,2575.954371,2802.166124,CZK,40-49,failure,0
1885016925,38.0,housemaid,single,primary,M,yes,no,no,yes,187.017969,193.553542,102.749974,301.917718,CZK,30-39,failure,0
1681576388,32.0,technician,married,secondary,M,yes,no,no,no,739.64884,678.124946,554.053929,780.524552,CZK,30-39,failure,0
1565917946,41.0,technician,married,secondary,M,yes,no,no,no,1712.049403,1827.759258,1690.199949,1935.347773,CZK,40-49,failure,0
565411615,42.0,management,married,primary,M,yes,no,no,yes,5367.725958,5344.547604,5261.955265,5409.422474,CZK,40-49,success,1
856616873,77.0,retired,married,primary,M,yes,no,yes,no,2404.575093,2585.194438,2404.575093,2787.468419,CZK,70+,failure,0
1741066458,60.0,unemployed,married,secondary,M,yes,no,no,no,976.181851,1039.057763,976.181851,1125.474827,CZK,60-69,success,1
938251103,36.0,technician,single,secondary,F,no,no,yes,yes,7475.262603,7505.357538,7408.406175,7623.859071,CZK,30-39,failure,0
769236948,46.0,blue-collar,married,secondary,M,yes,no,no,yes,607.351912,622.726143,508.372526,727.333784,CZK,40-49,success,1
588073503,27.0,management,single,tertiary,M,yes,no,no,no,370.345965,388.919725,290.500375,446.639612,CZK,18-29,failure,0
1838864759,23.0,blue-collar,single,secondary,M,no,no,no,yes,-41.574585,5.33555,-85.991844,82.904208,CZK,18-29,failure,0
337536950,38.0,services,married,secondary,F,no,no,no,yes,522.912979,518.606311,430.595345,639.090534,CZK,30-39,failure,0
1478522985,40.0,services,divorced,secondary,M,yes,no,no,yes,647.181703,678.906124,566.311268,770.407867,CZK,40-49,success,1
1477408359,22.0,management,single,tertiary,M,yes,yes,no,no,58.618249,110.927372,-7.660111,235.900728,CZK,18-29,success,1
1649665295,59.0,management,married,tertiary,M,yes,no,no,no,309.940905,305.291052,223.730679,396.835374,CZK,50-59,failure,0
775883478,38.0,housemaid,divorced,tertiary,F,no,no,no,no,4334.254383,4325.066389,4256.892799,4430.819553,CZK,30-39,failure,0
484223312,36.0,self-employed,married,tertiary,F,yes,no,no,no,443.319335,514.461901,423.075751,613.283676,CZK,30-39,failure,0
923347834,34.0,management,married,tertiary,F,yes,no,no,yes,3254.211614,3302.716603,3194.807355,3409.49968,CZK,30-39,failure,0
1531243162,36.0,admin.,divorced,secondary,F,yes,no,no,yes,420.211136,426.526694,354.715924,526.059702,CZK,30-39,success,1
1419992564,40.0,management,married,tertiary,M,no,no,no,no,396.025455,362.799838,269.728371,454.598556,CZK,40-49,failure,0
1572593125,23.0,student,single,secondary,F,yes,no,no,no,-89.814518,-2.946111,-144.816841,104.941071,CZK,18-29,success,1
1799010877,60.0,services,married,tertiary,F,yes,no,no,yes,4224.785399,4245.091398,4151.252751,4346.856079,CZK,60-69,success,1
946089990,76.0,retired,married,tertiary,M,yes,no,no,no,124.656766,125.521348,118.294493,135.23891,EUR,70+,success,1
524211745,48.0,technician,married,primary,M,yes,no,no,no,295.153599,222.040257,109.174757,310.924752,CZK,40-49,success,1
1654047648,30.0,self-employed,married,tertiary,M,yes,no,no,no,2665.738809,2667.781288,2546.104024,2782.829324,CZK,30-39,success,1
293280786,40.0,management,married,secondary,F,no,no,no,yes,620.417325,640.145464,509.966093,732.856598,CZK,40-49,failure,0
874548272,51.0,management,divorced,tertiary,M,no,no,no,no,145.291817,107.926907,-20.799885,256.160687,CZK,50-59,failure,0
1348628476,66.0,retired,married,secondary,F,yes,yes,no,no,2342.186413,2344.425915,2198.062554,2442.80406,CZK,60-69,success,1
1274089889,33.0,management,single,tertiary,M,no,yes,no,no,209.885248,193.638521,99.524643,319.487654,CZK,30-39,failure,0
1760989075,43.0,admin.,married,secondary,M,yes,no,no,no,153.842208,135.489668,23.865535,234.571001,CZK,40-49,success,1
271019444,64.0,unknown,divorced,secondary,F,yes,no,no,no,4876.901809,4835.532414,4684.512669,4979.900806,CZK,60-69,failure,0
1475726327,60.0,retired,divorced,secondary,F,yes,no,no,no,117.60509,2.670118,-164.746179,117.60509,CZK,60-69,success,1
1569447083,35.0,blue-collar,married,secondary,M,yes,yes,no,no,556.487629,559.872524,491.983694,694.364237,CZK,30-39,failure,0
876364775,31.0,blue-collar,single,secondary,F,no,no,no,yes,613.551182,607.866401,531.879638,734.344513,CZK,30-39,failure,0
1194130687,65.0,entrepreneur,married,tertiary,M,yes,no,yes,no,2224.24902,2316.956952,2181.295267,2510.792164,CZK,60-69,success,1
328813411,31.0,self-employed,single,tertiary,F,yes,no,no,no,3218.710209,3339.082586,3218.710209,3470.123574,CZK,30-39,success,1
1251469879,32.0,blue-collar,single,primary,F,no,no,no,yes,1843.876393,1909.363893,1822.867769,1983.400009,CZK,30-39,failure,0
1697691622,52.0,services,married,secondary,F,yes,no,no,yes,1085.779857,981.79371,886.586058,1085.779857,CZK,50-59,success,1
1312010462,37.0,admin.,single,tertiary,M,no,no,no,yes,3939.740243,3956.779112,3831.560712,4070.67034,CZK,30-39,failure,0
665166747,37.0,technician,single,tertiary,F,yes,no,no,no,127.906967,205.742053,101.557278,305.688951,CZK,30-39,success,1
1386408040,29.0,housemaid,single,tertiary,M,yes,no,no,no,54.536272,14.888062,-63.534505,101.3753,CZK,18-29,success,1
261736852,31.0,housemaid,married,secondary,F,yes,no,no,yes,282.167949,249.540614,145.438847,344.176664,CZK,30-39,failure,0
1422021190,33.0,blue-collar,single,tertiary,M,yes,no,no,no,682.660168,705.227479,597.805571,810.038639,CZK,30-39,success,1
391604663,33.0,blue-collar,married,secondary,F,yes,yes,no,yes,39.480887,140.143308,39.480887,254.627118,CZK,30-39,failure,0
998053889,75.0,retired,married,primary,F,yes,no,yes,no,1670.161462,1777.331654,1628.619679,1902.751644,CZK,70+,failure,0
188618736,58.0,management,married,tertiary,F,no,no,no,no,1471.90109,1310.239835,1189.451448,1471.90109,CZK,50-59,failure,0
544165983,39.0,student,single,secondary,F,yes,no,no,no,4115.67206,4120.784388,3986.042191,4234.903284,CZK,30-39,failure,0
315175196,48.0,blue-collar,married,secondary,F,yes,no,no,yes,1195.221674,1220.486792,1103.494102,1285.96094,CZK,40-49,success,1
511213371,34.0,blue-collar,single,secondary,M,no,no,no,no,-45.388787,37.691705,-115.300257,116.883371,CZK,30-39,failure,0
872764980,38.0,admin.,married,secondary,M,yes,no,no,yes,17.531909,11.194902,-74.01494,108.929438,CZK,30-39,success,1
1196238077,35.0,technician,single,secondary,F,yes,no,no,no,288.127129,190.929647,67.263517,288.127129,CZK,30-39,failure,0
1031918076,35.0,entrepreneur,married,secondary,M,yes,no,no,no,3026.809398,2957.456539,2809.952585,3119.460461,CZK,30-39,failure,0
1954541606,55.0,management,married,primary,M,yes,no,no,no,2641.283491,2584.799427,2430.24239,2684.463894,CZK,50-59,success,1
1163091861,35.0,management,married,tertiary,M,yes,no,no,no,103.579809,74.519847,-33.79336,178.958206,CZK,30-39,failure,0
680940644,29.0,student,single,secondary,M,yes,no,no,no,91.824366,85.304369,-5.913907,155.985534,CZK,18-29,success,1
1353567880,43.0,technician,married,secondary,M,no,no,no,no,4014.870998,4051.156148,3877.440443,4152.887207,CZK,40-49,failure,0
469042004,29.0,technician,single,tertiary,M,no,no,no,yes,2216.206608,2266.736285,2170.693982,2331.817521,CZK,18-29,failure,0
1943246037,31.0,self-employed,single,tertiary,M,yes,no,no,yes,17924.140202,17901.195581,17766.499661,18029.34742,CZK,30-39,failure,0
1695529407,34.0,management,married,tertiary,M,yes,no,no,no,1808.197024,1777.191302,1676.831429,1924.814709,CZK,30-39,failure,0
263837222,45.0,unknown,divorced,secondary,M,no,yes,no,yes,371.62128,387.526904,310.763667,496.969374,CZK,40-49,failure,0
1995342338,40.0,admin.,single,secondary,F,no,no,no,yes,955.141544,874.288488,692.116202,995.125812,CZK,40-49,failure,0
977542495,34.0,technician,married,secondary,M,yes,no,no,no,124.898156,139.269729,11.53241,239.498569,CZK,30-39,success,1
863033158,47.0,retired,married,primary,M,yes,yes,yes,no,1410.559353,1360.097274,1241.207037,1491.928621,CZK,40-49,failure,0
1056369150,35.0,unemployed,single,tertiary,F,yes,no,no,no,139.186775,169.614905,86.499089,234.131761,CZK,30-39,failure,0
1626046238,41.0,services,married,secondary,M,yes,no,no,yes,774.801978,813.531442,739.981734,870.654582,CZK,40-49,failure,0
1868884777,30.0,blue-collar,single,secondary,F,no,yes,no,yes,112.702607,93.1649,11.460841,188.235776,CZK,30-39,failure,0
1935709397,27.0,technician,divorced,secondary,M,no,no,no,yes,54.371791,41.354716,-53.231006,112.713582,CZK,18-29,failure,0
971776866,36.0,admin.,single,tertiary,M,yes,no,no,no,1027.326002,1001.899271,827.475643,1165.891864,CZK,30-39,success,1
1858171699,40.0,technician,single,tertiary,F,yes,no,no,yes,1603.56018,1665.358484,1565.676175,1761.427891,CZK,40-49,success,1
159385662,44.0,admin.,divorced,secondary,F,yes,no,no,no,3.814412,-0.953031,-49.007287,69.346148,CZK,40-49,failure,0
1850721338,39.0,entrepreneur,married,secondary,F,yes,no,no,yes,2124.443122,2117.330786,1964.413744,2233.834602,CZK,30-39,failure,0
242262480,49.0,technician,married,tertiary,F,yes,no,no,no,1161.659818,1065.026955,958.083835,1230.546233,CZK,40-49,success,1
232259092,24.0,admin.,single,secondary,F,yes,no,no,no,1294.607318,1297.908681,1194.314331,1407.798825,CZK,18-29,success,1
1434945217,63.0,retired,married,secondary,F,yes,no,no,no,3054.100335,2881.66453,2761.289678,3061.755389,CZK,60-69,success,1
1714788406,29.0,unemployed,single,secondary,F,yes,no,no,no,1032.964123,1064.231781,1015.777953,1146.076819,CZK,18-29,failure,0
1231345966,61.0,admin.,married,unknown,M,yes,no,no,yes,4617.702115,4640.14715,4569.349745,4720.878262,CZK,60-69,success,1
1255870781,41.0,admin.,married,tertiary,F,yes,no,no,no,1480.7459,1525.053719,1453.598163,1626.483994,CZK,40-49,failure,0
1151585032,29.0,housemaid,single,tertiary,F,yes,no,no,no,36.422646,15.218779,-109.269573,123.917328,CZK,18-29,success,1
507205069,33.0,services,single,secondary,M,yes,no,no,yes,211.240305,158.978315,84.454674,231.413401,CZK,30-39,success,1
853808454,32.0,admin.,single,secondary,M,yes,no,no,yes,132.694687,124.685468,-3.772447,239.458505,CZK,30-39,success,1
1323516533,33.0,management,single,tertiary,F,yes,no,no,no,5407.984936,5443.044571,5390.785055,5517.076297,CZK,30-39,failure,0
1120349021,37.0,management,married,tertiary,F,yes,no,no,yes,3070.945791,3007.982959,2891.38327,3169.001779,CZK,30-39,failure,0
459040712,41.0,management,married,tertiary,F,yes,no,no,no,27631.45508,27690.766343,27630.109515,27808.550772,CZK,40-49,failure,0
1661162137,60.0,retired,married,unknown,M,yes,no,no,no,151.575785,197.577724,22.731492,370.757235,CZK,60-69,failure,0
1676518202,29.0,management,single,tertiary,F,yes,no,no,yes,876.288556,877.088458,743.650533,1016.488311,CZK,18-29,success,1
1386853145,50.0,self-employed,single,secondary,M,no,no,no,yes,639.077803,770.990772,639.077803,895.64765,CZK,50-59,failure,0
1802744405,50.0,housemaid,single,primary,M,no,no,no,yes,1112.47372,1171.80543,1077.08778,1261.688201,CZK,50-59,failure,0
1160348336,38.0,technician,divorced,secondary,F,yes,no,no,yes,856.902018,890.541374,769.429038,994.863738,CZK,30-39,success,1
1891352995,54.0,services,divorced,secondary,F,yes,no,no,no,16.906269,8.484151,-84.827634,115.639586,CZK,50-59,success,1
586804659,33.0,technician,single,secondary,M,yes,no,no,no,2953.191555,2977.332115,2855.092577,3071.366151,CZK,30-39,failure,0
283787457,26.0,management,single,tertiary,M,yes,no,no,no,213.054574,215.064125,102.693154,309.685818,CZK,18-29,success,1
848181331,54.0,blue-collar,married,secondary,F,no,no,no,yes,485.74262,498.696815,382.877041,609.763043,CZK,50-59,failure,0
1954958502,42.0,blue-collar,married,primary,M,yes,no,no,yes,122.258387,189.89648,82.385977,270.359624,CZK,40-49,success,1
1686984377,61.0,retired,married,secondary,M,yes,no,no,no,1111.471625,1068.241482,935.860969,1213.640761,CZK,60-69,success,1
1647378549,61.0,management,married,tertiary,M,yes,no,no,no,353.749141,270.579665,141.212795,383.876087,CZK,60-69,success,1
1538949348,39.0,management,single,tertiary,F,yes,no,no,yes,16.170354,3.753403,-86.087462,104.515957,CZK,30-39,success,1
296872718,37.0,admin.,married,secondary,M,yes,no,no,yes,1371.827385,1310.187427,1245.834191,1384.935589,CZK,30-39,failure,0
1108265422,39.0,services,married,secondary,M,yes,no,no,yes,1294.165825,1281.90329,1211.4393,1363.489549,CZK,30-39,failure,0
1891914029,33.0,self-employed,married,tertiary,M,no,no,no,no,263.253379,282.451213,200.948253,365.800032,CZK,30-39,failure,0
1830510708,39.0,student,single,tertiary,F,yes,no,no,no,175.03411,118.814895,8.815522,207.452988,CZK,30-39,failure,0
121818655,33.0,admin.,divorced,secondary,F,no,no,no,yes,659.114197,658.18633,537.557482,741.163611,CZK,30-39,failure,0
777874538,39.0,management,single,tertiary,M,no,no,no,no,569.276113,632.494836,543.241131,727.838131,CZK,30-39,failure,0
873792068,38.0,technician,married,secondary,F,yes,no,no,no,372.419373,315.393238,178.784687,404.248277,CZK,30-39,failure,0
1748368464,31.0,self-employed,married,tertiary,F,yes,no,no,no,2681.132512,2661.362123,2523.592481,2793.736746,CZK,30-39,success,1
1283848631,46.0,admin.,married,secondary,F,no,yes,no,yes,170.882439,174.708253,78.813947,269.055502,CZK,40-49,failure,0
1234049440,31.0,technician,married,tertiary,M,yes,no,no,no,2171.203103,2150.087687,2027.060392,2252.899277,CZK,30-39,success,1
346281886,27.0,blue-collar,single,tertiary,M,yes,no,no,no,663.747538,642.065409,562.733345,696.244861,CZK,18-29,success,1
1106045275,37.0,services,divorced,secondary,M,no,no,no,yes,176.856031,228.358913,153.103265,333.276775,CZK,30-39,failure,0
398295704,33.0,management,single,tertiary,F,no,no,no,no,268.75977,330.428557,220.554588,441.283824,CZK,30-39,failure,0
866461793,54.0,retired,married,primary,F,no,no,no,yes,66.448041,143.68415,-13.893526,300.213005,CZK,50-59,failure,0
1614453093,37.0,admin.,married,secondary,M,yes,no,no,no,12.544751,85.299295,-10.255899,196.796911,CZK,30-39,success,1
1963109465,47.0,unknown,single,tertiary,F,yes,no,no,yes,296.499447,332.943223,201.580995,456.308984,CZK,40-49,failure,0
1213001951,83.0,retired,married,primary,M,yes,no,yes,no,423.797423,424.014038,269.14267,559.190171,CZK,70+,success,1
706892353,53.0,retired,married,secondary,F,no,no,no,no,4895.287753,4941.22128,4820.687929,5082.035615,CZK,50-59,failure,0
1689467794,42.0,management,married,primary,M,yes,no,no,yes,5323.647533,5312.29572,5235.551622,5401.132323,CZK,40-49,success,1
291996216,54.0,technician,married,secondary,F,yes,no,no,no,10221.192563,10179.211598,10076.605268,10319.090784,CZK,50-59,success,1
1015893697,39.0,technician,single,tertiary,M,yes,no,no,yes,-3.091753,-11.786167,-80.877568,95.26673,CZK,30-39,success,1
1114798512,41.0,technician,single,tertiary,F,yes,no,no,yes,1604.106528,1648.695006,1570.995121,1755.191072,CZK,40-49,success,1
942305538,38.0,entrepreneur,single,secondary,M,yes,no,no,no,2613.276359,2539.091321,2394.323777,2655.885723,CZK,30-39,success,1
1744296798,29.0,student,single,secondary,F,yes,no,no,yes,1397.900605,1364.79888,1291.221813,1435.156249,CZK,18-29,success,1
1615974178,47.0,management,married,tertiary,F,yes,no,no,no,1133.798087,1159.231068,1036.162956,1271.650569,CZK,40-49,failure,0
1209603407,29.0,management,single,tertiary,M,yes,no,no,no,490.482919,564.660982,467.189087,658.876084,CZK,18-29,success,1
588011804,29.0,unknown,single,tertiary,M,yes,no,no,no,3263.878482,3297.122438,3189.327626,3421.564046,CZK,18-29,success,1
1395009305,34.0,admin.,married,secondary,F,no,no,no,yes,1523.09617,1475.001709,1399.432323,1566.608878,CZK,30-39,failure,0
1458721460,47.0,admin.,single,secondary,M,yes,no,no,no,3698.803909,3694.532096,3609.286065,3785.856814,CZK,40-49,success,1
750095279,44.0,technician,single,tertiary,M,yes,no,no,no,560.505498,640.958967,540.472586,752.502286,CZK,40-49,failure,0
401308578,46.0,blue-collar,married,secondary,M,no,no,no,no,964.447984,928.557561,817.090715,1035.208017,CZK,40-49,failure,0
373126508,31.0,blue-collar,married,secondary,M,no,no,no,yes,1623.594017,1655.404185,1553.80379,1758.313313,CZK,30-39,failure,0
824474524,27.0,technician,single,tertiary,M,yes,no,no,yes,2795.525204,2776.517149,2690.147504,2856.70301,CZK,18-29,failure,0
561775932,34.0,management,married,tertiary,M,yes,no,no,yes,30.964538,6.366872,-100.233261,95.527036,CZK,30-39,success,1
1401522093,39.0,unemployed,married,tertiary,M,yes,no,no,no,164.403243,209.513089,121.842058,313.477101,CZK,30-39,failure,0
1503965841,33.0,management,married,tertiary,F,no,no,no,yes,3371.746495,3297.430511,3158.536045,3381.357258,CZK,30-39,failure,0
1784401835,43.0,blue-collar,married,primary,M,yes,no,no,no,3935.187025,3930.492488,3848.554584,4018.704076,CZK,40-49,success,1
1245187212,48.0,admin.,married,secondary,M,yes,no,no,no,665.155957,650.110766,584.417026,737.361371,CZK,40-49,success,1
1653645153,79.0,retired,married,secondary,M,yes,no,yes,no,741.957061,723.940852,541.611886,848.671382,CZK,70+,failure,0
1450010714,35.0,technician,married,secondary,F,yes,no,no,yes,548.584554,542.426643,438.404918,659.994171,CZK,30-39,failure,0
1790532131,35.0,student,single,secondary,F,yes,no,no,yes,159.369804,172.714267,59.35012,273.29448,CZK,30-39,failure,0
130652494,26.0,management,single,tertiary,F,yes,no,no,no,407.120419,362.289477,234.625313,514.857157,CZK,18-29,success,1
924123205,55.0,management,divorced,tertiary,F,yes,no,no,no,2038.687501,2037.718774,1894.092083,2129.945021,CZK,50-59,success,1
1809702909,40.0,admin.,single,secondary,M,yes,no,no,yes,1030.484157,972.418376,903.238176,1038.660268,CZK,40-49,failure,0
1719504532,42.0,management,married,tertiary,F,yes,no,no,no,27698.495227,27697.756117,27549.628943,27836.509955,CZK,40-49,success,1
1705030138,43.0,management,divorced,tertiary,F,no,no,no,yes,-61.260349,19.017015,-110.858246,114.046244,CZK,40-49,failure,0
1705557636,38.0,unemployed,married,primary,F,yes,no,no,yes,6964.245,6998.612844,6894.768264,7092.693996,CZK,30-39,failure,0
1358633956,53.0,technician,married,secondary,M,yes,no,no,yes,209.159888,186.87663,50.72856,288.532647,CZK,50-59,success,1
1811898808,77.0,retired,married,tertiary,F,yes,no,no,no,117.918482,-3.777328,-197.700319,149.347755,CZK,70+,success,1
1731633179,41.0,technician,single,tertiary,F,yes,no,no,yes,1694.469167,1635.355109,1465.123043,1748.08176,CZK,40-49,success,1
840820949,62.0,retired,married,secondary,M,yes,no,no,no,601.53467,569.280739,348.741401,761.14508,CZK,60-69,success,1
370657815,30.0,admin.,single,secondary,M,yes,no,no,yes,254.037167,267.600309,166.408961,341.180285,CZK,30-39,success,1
1200274806,47.0,admin.,married,secondary,F,yes,no,no,yes,147.583366,58.133315,-29.83766,217.790522,CZK,40-49,success,1
298892191,67.0,technician,married,secondary,F,no,no,no,no,-36.245177,-0.73424,-75.761168,85.447266,CZK,60-69,success,1
1168162260,44.0,blue-collar,married,secondary,M,no,no,no,yes,3050.452331,3056.735082,2926.362956,3168.366865,CZK,40-49,failure,0
853842802,61.0,blue-collar,married,primary,M,yes,no,no,no,80.625855,11.905738,-132.274172,164.938548,CZK,60-69,success,1
788395288,31.0,services,single,secondary,F,no,no,no,yes,935.766817,902.395463,802.450074,997.915231,CZK,30-39,failure,0
1892624344,43.0,services,married,primary,F,yes,no,yes,yes,2447.595534,2565.884645,2447.595534,2639.266408,CZK,40-49,failure,0
1672776552,29.0,management,single,tertiary,F,yes,no,no,no,345.62796,431.862097,316.463586,562.731706,CZK,18-29,success,1
368483965,77.0,retired,married,secondary,F,yes,no,yes,no,4149.286865,4123.707459,3939.632157,4244.098294,CZK,70+,success,1
1759439992,37.0,management,married,secondary,F,yes,no,no,no,537.350506,552.452178,432.24597,647.14004,CZK,30-39,success,1
452061906,40.0,management,married,primary,F,no,yes,no,yes,731.657601,735.185909,608.829668,842.871344,CZK,40-49,failure,0
429753906,36.0,management,married,tertiary,M,yes,no,no,no,298.370396,255.355374,173.943735,375.417367,CZK,30-39,success,1
1303056558,43.0,services,married,secondary,F,yes,no,no,no,2093.579248,2151.636688,2046.924261,2280.830381,CZK,40-49,success,1
1885535149,30.0,admin.,single,secondary,M,no,yes,no,no,555.374458,534.747381,385.138952,607.419266,CZK,30-39,success,1
290528993,37.0,admin.,single,tertiary,F,yes,no,no,yes,996.968135,1010.013589,903.593486,1083.743532,CZK,30-39,success,1
1407504346,43.0,services,married,secondary,F,no,no,no,yes,2481.592506,2481.808109,2369.720562,2575.191313,CZK,40-49,failure,0
608971007,39.0,blue-collar,single,tertiary,F,yes,no,no,no,607.865946,568.767933,433.510988,639.817976,CZK,30-39,success,1
1907188271,46.0,management,married,secondary,F,no,no,no,yes,24.879275,32.303928,-124.862415,195.050575,CZK,40-49,failure,0
199909011,52.0,technician,married,secondary,F,yes,no,no,yes,121.489615,193.050885,121.056749,296.503449,CZK,50-59,failure,0
136315895,23.0,technician,single,secondary,F,yes,no,no,no,590.048573,599.026611,515.325407,687.198788,CZK,18-29,failure,0
1764222526,40.0,blue-collar,single,secondary,M,no,no,no,yes,131.296263,79.142521,-31.704307,183.94504,CZK,40-49,failure,0
435614512,54.0,unemployed,married,secondary,M,yes,no,no,yes,611.558939,586.8392,525.367197,644.109762,CZK,50-59,failure,0
1681200316,34.0,blue-collar,married,secondary,M,yes,no,no,yes,307.115547,313.293215,190.531079,399.988339,CZK,30-39,failure,0
663547420,56.0,management,married,tertiary,F,no,no,no,yes,614.732328,554.03692,395.871099,673.391401,CZK,50-59,failure,0
1657740001,53.0,management,married,secondary,M,yes,no,no,no,2570.344988,2689.070479,2570.344988,2765.222376,CZK,50-59,failure,0
1612971503,30.0,admin.,married,secondary,M,no,no,yes,yes,939.011501,877.834434,767.981768,965.189092,CZK,30-39,success,1
597098651,55.0,management,divorced,tertiary,F,yes,no,no,no,2049.537096,2037.559138,1962.81514,2197.252595,CZK,50-59,failure,0
468525608,44.0,blue-collar,single,primary,F,yes,no,no,yes,73.480154,35.345794,-32.348263,142.834943,CZK,40-49,failure,0
821202894,26.0,admin.,married,secondary,F,yes,no,no,no,1582.841711,1615.944142,1532.105467,1693.369869,CZK,18-29,failure,0
920731245,57.0,management,married,tertiary,F,yes,yes,no,yes,848.55994,841.841454,700.691938,939.7412,CZK,50-59,success,1
1614976258,28.0,unemployed,married,primary,F,yes,no,no,yes,7452.945938,7464.763232,7402.717285,7581.674164,CZK,18-29,failure,0
1183306325,30.0,technician,single,tertiary,M,yes,no,no,no,2366.815789,2307.764334,2145.07142,2421.870505,CZK,30-39,failure,0
1532832796,47.0,blue-collar,married,secondary,F,no,no,no,yes,3618.606836,3687.677532,3590.746995,3781.250972,CZK,40-49,failure,0
827283431,77.0,retired,married,secondary,M,yes,no,yes,no,4186.449199,4105.525189,3948.121702,4290.966187,CZK,70+,success,1
1825510492,53.0,services,married,secondary,F,no,yes,no,yes,416.999176,364.307164,282.07051,427.943917,CZK,50-59,failure,0
1750600514,33.0,services,married,secondary,F,yes,no,yes,yes,3431.610845,3432.480598,3361.14734,3517.855173,CZK,30-39,failure,0
1074175102,46.0,management,married,tertiary,M,yes,no,no,yes,211.662367,278.570966,178.448157,365.449676,CZK,40-49,failure,0
322773476,36.0,management,single,tertiary,F,no,no,no,yes,211.433222,166.747287,40.710237,324.158533,CZK,30-39,failure,0
1541650198,33.0,services,single,secondary,F,no,no,no,yes,310.151766,393.094394,310.151766,470.529629,CZK,30-39,failure,0
1510384922,25.0,blue-collar,single,secondary,F,yes,no,no,yes,1805.47811,1872.047216,1747.858409,1959.890685,CZK,18-29,success,1
1350616687,55.0,housemaid,married,secondary,F,yes,no,no,yes,986.304004,975.6914,841.261218,1056.324123,CZK,50-59,success,1
625781448,64.0,retired,married,primary,M,yes,no,no,no,2355.390302,2150.205039,2003.447866,2355.390302,CZK,60-69,failure,0
1835931453,41.0,admin.,married,secondary,F,yes,no,no,no,3111.691116,3147.003365,3027.634493,3218.273738,CZK,40-49,failure,0
1671872244,48.0,unknown,married,secondary,M,yes,no,no,yes,1696.028517,1725.980502,1602.992463,1805.853542,CZK,40-49,success,1
1409681357,36.0,blue-collar,single,tertiary,M,no,no,no,no,1751.42799,1817.029696,1637.069674,1951.936191,CZK,30-39,failure,0
517568367,43.0,technician,divorced,secondary,F,no,no,no,no,156.342979,156.066831,153.768505,158.233297,USD,40-49,failure,0
760742139,28.0,services,single,secondary,F,no,no,yes,yes,6289.356259,6347.548732,6283.521975,6421.98191,CZK,18-29,failure,0
260060430,39.0,admin.,married,secondary,F,no,no,no,yes,3018.267031,3042.873759,2901.20305,3132.79447,CZK,30-39,failure,0
1205064728,37.0,management,married,primary,F,no,no,no,no,1476.11309,1509.346679,1455.094945,1646.349602,CZK,30-39,success,1
1425955202,31.0,management,married,tertiary,F,yes,no,no,no,10946.414174,10896.788959,10740.073743,11003.509059,CZK,30-39,success,1
1740475811,75.0,retired,married,primary,M,yes,no,no,no,1411.076364,1425.150008,1282.020711,1556.064772,CZK,70+,success,1
1632554927,38.0,admin.,married,tertiary,M,yes,no,no,no,1980.579578,1977.45919,1857.718434,2123.168973,CZK,30-39,success,1
1819095025,47.0,management,married,tertiary,F,yes,no,no,no,3726.096735,3655.168175,3570.346864,3756.242144,CZK,40-49,success,1
662103402,44.0,management,divorced,tertiary,F,yes,no,no,no,2338.895242,2368.670842,2289.914391,2436.568775,CZK,40-49,success,1
1669293198,33.0,management,married,tertiary,M,yes,no,no,yes,22776.160723,22863.670365,22776.160723,22969.665316,CZK,30-39,failure,0
1074161777,61.0,housemaid,married,primary,M,yes,no,no,no,225.72529,213.166631,105.564656,313.571961,CZK,60-69,failure,0
853016297,52.0,blue-collar,married,secondary,F,yes,yes,no,no,985.121448,945.615297,853.592399,1011.632586,CZK,50-59,success,1
