client_id,age,job,marital,education,gender,has_deposits,loan,has_insurance,has_mortgage,last_balance,mean_balance,min_balance,max_balance,currency,age_band
1057266500,37.0,blue-collar,married,secondary,M,no,no,no,yes,164.882769,167.105104,48.949979,261.380628,CZK,30-39
451880232,38.0,admin.,married,secondary,F,yes,no,no,yes,1794.797009,1762.834336,1684.034752,1856.094604,CZK,30-39
250622254,60.0,management,married,tertiary,F,yes,no,no,no,2196.496891,2276.925729,2171.166838,2367.513835,CZK,60-69
1196616661,45.0,admin.,married,unknown,M,no,no,no,no,1996.61116,2025.44669,1891.99122,2155.177677,CZK,40-49
1697230811,55.0,housemaid,married,primary,M,yes,no,no,no,2143.295332,2150.883404,2058.361335,2283.891353,CZK,50-59
297262005,47.0,admin.,single,secondary,M,no,no,no,yes,3530.793096,3530.770991,3460.415964,3651.548437,CZK,40-49
507205069,33.0,services,single,secondary,M,yes,no,no,yes,211.240305,158.978315,84.454674,231.413401,CZK,30-39
853808454,32.0,admin.,single,secondary,M,yes,no,no,yes,132.694687,124.685468,-3.772447,239.458505,CZK,30-39
1323516533,33.0,management,single,tertiary,F,yes,no,no,no,5407.984936,5443.044571,5390.785055,5517.076297,CZK,30-39
960315789,30.0,technician,married,secondary,F,no,no,yes,yes,339.373644,413.624103,300.9051,502.904775,CZK,30-39
1120349021,37.0,management,married,tertiary,F,yes,no,no,yes,3070.945791,3007.982959,2891.38327,3169.001779,CZK,30-39
459040712,41.0,management,married,tertiary,F,yes,no,no,no,27631.45508,27690.766343,27630.109515,27808.550772,CZK,40-49
1317949023,30.0,admin.,divorced,secondary,F,no,no,no,no,503.22461,424.911766,318.282313,523.738228,CZK,30-39
127701758,59.0,retired,divorced,secondary,M,yes,no,no,no,580.021362,694.036022,523.82491,906.723323,CZK,50-59
730486567,33.0,technician,single,tertiary,M,no,yes,no,no,8125.158541,8104.38497,7954.54124,8236.187582,CZK,30-39
1653197272,36.0,blue-collar,married,secondary,M,no,no,yes,yes,77.152294,144.708303,69.089935,230.900073,CZK,30-39
1661162137,60.0,retired,married,unknown,M,yes,no,no,no,151.575785,197.577724,22.731492,370.757235,CZK,60-69
1376845955,31.0,entrepreneur,single,secondary,M,yes,no,yes,no,2.581519,-7.857282,-156.326704,86.939994,CZK,30-39
1140794414,42.0,technician,married,secondary,F,no,no,no,no,844.523468,830.030286,701.933907,909.779336,CZK,40-49
1023987287,75.0,retired,married,primary,F,yes,no,no,no,299.124283,358.458269,185.097528,499.680462,CZK,70+
1774220960,38.0,management,single,tertiary,M,no,no,no,yes,690.346029,691.225491,596.909587,805.232873,CZK,30-39
211289855,50.0,management,married,tertiary,F,no,no,no,yes,-465.931072,-520.903148,-607.516263,-381.348629,CZK,50-59
1157710001,41.0,technician,married,tertiary,M,no,no,no,yes,-52.215445,-10.48887,-82.817168,66.40013,CZK,40-49
832102861,45.0,entrepreneur,divorced,tertiary,F,yes,no,no,yes,-469.406032,-395.853718,-508.205943,-260.709358,CZK,40-49
643391215,31.0,admin.,single,secondary,M,no,no,no,yes,1141.974522,1127.118009,1026.2959,1204.389332,CZK,30-39
1676518202,29.0,management,single,tertiary,F,yes,no,no,yes,876.288556,877.088458,743.650533,1016.488311,CZK,18-29
1386853145,50.0,self-employed,single,secondary,M,no,no,no,yes,639.077803,770.990772,639.077803,895.64765,CZK,50-59
580729398,44.0,self-employed,married,primary,M,no,no,no,yes,431.896811,393.75313,293.807567,489.209694,CZK,40-49
660957828,51.0,blue-collar,divorced,primary,F,yes,no,no,no,-34.295251,7.147931,-59.968629,72.280354,CZK,50-59
1802744405,50.0,housemaid,single,primary,M,no,no,no,yes,1112.47372,1171.80543,1077.08778,1261.688201,CZK,50-59
1160348336,38.0,technician,divorced,secondary,F,yes,no,no,yes,856.902018,890.541374,769.429038,994.863738,CZK,30-39
1555215982,28.0,services,single,secondary,M,no,no,no,yes,3338.533269,3342.477078,3242.858364,3415.083301,CZK,18-29
1891352995,54.0,services,divorced,secondary,F,yes,no,no,no,16.906269,8.484151,-84.827634,115.639586,CZK,50-59
1345340031,37.0,blue-collar,married,secondary,M,yes,no,no,no,1385.866888,1323.681757,1199.578229,1398.019003,CZK,30-39
586804659,33.0,technician,single,secondary,M,yes,no,no,no,2953.191555,2977.332115,2855.092577,3071.366151,CZK,30-39
1527023057,41.0,entrepreneur,married,secondary,M,yes,no,no,no,25.430299,22.060533,-77.198837,171.852996,CZK,40-49
1013371285,33.0,technician,single,tertiary,F,yes,no,no,yes,1415.657413,1378.422064,1271.213349,1437.168286,CZK,30-39
370753815,31.0,admin.,married,secondary,F,no,no,no,yes,8807.334219,8779.810246,8669.722059,8853.629984,CZK,30-39
749124980,42.0,housemaid,married,unknown,F,no,no,no,yes,322.951278,299.462349,213.16313,375.787057,CZK,40-49
1560404950,42.0,self-employed,married,secondary,M,no,no,no,yes,232.924805,240.362353,64.397579,371.82132,CZK,40-49
1493257094,34.0,blue-collar,married,primary,F,yes,no,no,yes,-4.715659,-6.302088,-128.988117,105.996456,CZK,30-39
1968263874,53.0,admin.,married,secondary,M,yes,no,yes,no,3745.637379,3760.207592,3678.759261,3931.639614,CZK,50-59
1517383656,38.0,services,single,secondary,F,yes,no,no,no,75.589994,102.359777,33.536895,225.022347,CZK,30-39
348685237,37.0,management,divorced,tertiary,M,yes,no,no,no,1781.522382,1772.182109,1641.515344,1879.020858,CZK,30-39
774195534,57.0,management,married,tertiary,M,yes,no,no,no,481.760036,355.075078,257.076092,481.760036,CZK,50-59
283787457,26.0,management,single,tertiary,M,yes,no,no,no,213.054574,215.064125,102.693154,309.685818,CZK,18-29
1067958080,36.0,admin.,married,secondary,F,no,no,yes,yes,173.11779,155.882015,76.750028,245.138882,CZK,30-39
406613386,49.0,admin.,single,secondary,F,no,no,yes,no,7380.802211,7409.434369,7329.073894,7488.904476,CZK,40-49
1579980599,60.0,blue-collar,divorced,primary,F,no,no,no,yes,149.961306,90.992383,-18.416684,181.335404,CZK,60-69
1883311185,40.0,unknown,divorced,secondary,M,no,no,no,no,2339.509543,2382.798895,2273.007642,2486.577356,CZK,40-49
1015077532,54.0,unknown,married,unknown,F,no,no,no,no,414.128509,394.363019,250.504176,479.788312,CZK,50-59
1446629707,25.0,student,married,tertiary,F,yes,no,no,yes,-1.470972,9.820123,-77.903024,134.187539,CZK,18-29
818150054,36.0,self-employed,married,tertiary,F,no,no,yes,yes,4445.728756,4522.98345,4393.361073,4648.319375,CZK,30-39
936648573,70.0,retired,divorced,secondary,F,yes,no,no,no,19.671295,19.833656,-116.090345,150.350772,CZK,70+
1463897906,34.0,services,single,secondary,F,yes,no,no,yes,-17.74814,-11.612699,-86.480413,72.085546,CZK,30-39
1601028315,51.0,management,single,tertiary,M,no,no,no,yes,27.656453,27.832791,25.886514,30.801054,USD,50-59
1686841558,47.0,blue-collar,married,primary,F,no,no,no,no,189.553793,195.20228,137.318689,313.833499,CZK,40-49
276326708,28.0,self-employed,single,tertiary,M,no,no,no,no,5183.303973,5202.579942,5105.100847,5352.822063,CZK,18-29
634626332,34.0,management,married,tertiary,M,no,no,no,no,255.373365,179.936298,9.6144,385.952918,CZK,30-39
183385229,50.0,blue-collar,divorced,secondary,M,no,no,yes,yes,348.114766,211.218868,94.59711,348.114766,CZK,50-59
215497592,37.0,admin.,married,secondary,F,no,no,yes,yes,1304.721297,1281.272431,1082.013969,1413.615162,CZK,30-39
215846049,43.0,unknown,married,secondary,M,no,no,yes,yes,606.420273,613.199511,508.641882,705.310011,CZK,40-49
143853084,37.0,technician,single,secondary,F,no,no,no,yes,6643.742935,6714.853699,6631.234281,6821.428371,CZK,30-39
1925176914,31.0,technician,married,secondary,F,no,no,no,yes,2468.033663,2412.289476,2329.249935,2487.941345,CZK,30-39
640148518,30.0,management,single,tertiary,M,no,no,no,no,2837.783403,2881.02763,2789.259099,2967.008429,CZK,30-39
885869299,33.0,admin.,married,secondary,M,no,no,no,yes,-105.504885,29.713148,-105.504885,107.816951,CZK,30-39
1950305093,34.0,management,married,tertiary,M,yes,no,no,no,553.65631,582.474835,471.13245,678.877114,CZK,30-39
1712678310,28.0,services,single,secondary,F,no,yes,no,no,98.974555,63.981868,-43.210118,143.898672,CZK,18-29
1974103887,25.0,management,married,tertiary,F,yes,yes,no,yes,-226.972649,-249.563649,-368.518278,-167.424847,CZK,18-29
488563241,33.0,blue-collar,married,primary,F,no,no,yes,yes,3813.081085,3857.253994,3740.712059,3940.127988,CZK,30-39
1533312024,32.0,technician,single,tertiary,F,yes,no,no,no,1909.104637,1846.341173,1763.55003,1943.339672,CZK,30-39
1056363935,35.0,management,single,tertiary,F,yes,no,no,yes,3566.220144,3547.87134,3433.913418,3672.093822,CZK,30-39
1800627545,38.0,admin.,divorced,secondary,F,no,yes,no,no,0.115962,-2.20623,-120.815377,121.295198,CZK,30-39
848181331,54.0,blue-collar,married,secondary,F,no,no,no,yes,485.74262,498.696815,382.877041,609.763043,CZK,50-59
1991454728,33.0,technician,single,tertiary,F,yes,no,no,yes,1558.326081,1647.705368,1517.185226,1765.195377,CZK,30-39
855320579,35.0,management,single,tertiary,F,yes,no,no,yes,1743.57846,1745.490307,1664.31935,1821.754037,CZK,30-39
1954958502,42.0,blue-collar,married,primary,M,yes,no,no,yes,122.258387,189.89648,82.385977,270.359624,CZK,40-49
103751194,44.0,blue-collar,married,primary,F,no,no,no,yes,140.551412,116.640806,30.031332,203.252628,CZK,40-49
1867711515,33.0,blue-collar,married,primary,M,no,no,no,yes,26.656649,58.007524,-22.580491,202.114823,CZK,30-39
1040709837,52.0,blue-collar,divorced,primary,M,yes,no,no,yes,-112.144835,-193.715571,-311.911385,-109.238682,CZK,50-59
1686984377,61.0,retired,married,secondary,M,yes,no,no,no,1111.471625,1068.241482,935.860969,1213.640761,CZK,60-69
1647378549,61.0,management,married,tertiary,M,yes,no,no,no,353.749141,270.579665,141.212795,383.876087,CZK,60-69
1538949348,39.0,management,single,tertiary,F,yes,no,no,yes,16.170354,3.753403,-86.087462,104.515957,CZK,30-39
296872718,37.0,admin.,married,secondary,M,yes,no,no,yes,1371.827385,1310.187427,1245.834191,1384.935589,CZK,30-39
194582623,41.0,technician,married,tertiary,F,yes,no,no,no,317.22156,247.799691,112.952862,341.636636,CZK,40-49
310061302,60.0,retired,married,secondary,F,yes,no,no,no,676.560136,524.771383,284.402174,683.161489,CZK,60-69
1368612586,51.0,admin.,single,secondary,M,yes,no,no,yes,806.118018,732.793592,647.537827,846.942764,CZK,50-59
1223325147,47.0,blue-collar,married,secondary,M,no,no,yes,yes,191.729496,110.222688,-17.287105,207.716451,CZK,40-49
1631770074,35.0,blue-collar,married,primary,M,yes,no,no,no,379.616158,419.859904,322.132536,519.229416,CZK,30-39
1862271504,27.0,services,single,secondary,F,no,yes,no,no,237.633795,152.240306,77.071332,240.326412,CZK,18-29
1514483008,23.0,student,single,secondary,F,yes,no,no,no,4073.385744,4137.032237,4057.591133,4240.623523,CZK,18-29
1108265422,39.0,services,married,secondary,M,yes,no,no,yes,1294.165825,1281.90329,1211.4393,1363.489549,CZK,30-39
1542072430,48.0,blue-collar,married,primary,F,no,no,no,yes,386.40753,420.317599,338.840377,496.440911,CZK,40-49
547574642,30.0,management,married,tertiary,F,yes,no,no,no,4355.737441,4332.097755,4216.21309,4473.222,CZK,30-39
1809950941,34.0,management,married,tertiary,M,yes,no,no,yes,3113.647919,3085.010919,2970.864689,3152.629633,CZK,30-39
609383793,29.0,admin.,married,secondary,M,no,no,no,yes,456.535795,492.972578,350.516706,593.065551,CZK,18-29
151762285,35.0,management,single,tertiary,M,yes,no,no,no,63.441345,97.152835,17.646884,200.905208,CZK,30-39
1959113634,35.0,unknown,married,tertiary,M,yes,no,no,no,54.11241,55.189943,53.047235,59.352157,USD,30-39
567206879,52.0,housemaid,married,secondary,F,yes,no,yes,yes,4043.276194,3926.156285,3822.004764,4043.276194,CZK,50-59
1137887453,49.0,management,married,tertiary,F,no,no,no,yes,4363.993604,4382.19185,4255.018762,4468.540607,CZK,40-49
284948748,54.0,housemaid,married,primary,F,no,yes,no,no,3375.934449,3317.069562,3216.120692,3388.291969,CZK,50-59
1891914029,33.0,self-employed,married,tertiary,M,no,no,no,no,263.253379,282.451213,200.948253,365.800032,CZK,30-39
982989404,39.0,blue-collar,married,unknown,F,yes,no,no,yes,1169.822759,1168.85208,1088.671392,1286.98685,CZK,30-39
1830510708,39.0,student,single,tertiary,F,yes,no,no,no,175.03411,118.814895,8.815522,207.452988,CZK,30-39
1096968062,48.0,blue-collar,divorced,primary,F,yes,no,no,no,156.583901,194.228528,104.746702,256.90853,CZK,40-49
137755666,58.0,blue-collar,married,primary,M,yes,no,no,yes,5180.738094,5183.852684,5041.898955,5306.398123,CZK,50-59
1509300960,46.0,unknown,married,secondary,F,no,yes,no,no,-8.382104,-9.285716,-11.435377,-6.514636,USD,40-49
1232348874,56.0,management,married,primary,M,no,no,no,no,7676.665507,7739.777202,7626.513335,7852.834518,CZK,50-59
1618779979,51.0,technician,married,secondary,M,no,no,yes,no,2952.590716,2923.400574,2837.019997,3017.873532,CZK,50-59
1682506089,60.0,retired,married,secondary,F,no,yes,no,no,-84.698368,3.906666,-138.778805,182.385531,CZK,60-69
904293120,60.0,retired,married,primary,F,no,no,no,no,544.637434,559.48995,422.128573,776.14473,CZK,60-69
254561117,58.0,retired,married,secondary,M,no,no,no,yes,5577.793391,5462.057935,5317.735132,5593.843671,CZK,50-59
1231524858,33.0,entrepreneur,married,secondary,F,yes,yes,no,yes,-542.503597,-631.856653,-759.694457,-503.956856,CZK,30-39
121818655,33.0,admin.,divorced,secondary,F,no,no,no,yes,659.114197,658.18633,537.557482,741.163611,CZK,30-39
1379441178,29.0,technician,single,tertiary,M,no,no,yes,no,2476.587244,2487.122289,2390.726544,2596.663123,CZK,18-29
432073881,39.0,management,married,tertiary,F,no,no,no,no,205.007201,140.555049,13.369068,206.655347,CZK,30-39
881423338,44.0,blue-collar,married,unknown,M,yes,no,no,yes,1505.714188,1528.502273,1417.499125,1615.89244,CZK,40-49
1656428584,46.0,services,divorced,secondary,F,no,no,no,yes,367.150291,343.278291,248.311435,422.680513,CZK,40-49
1739529693,42.0,technician,married,tertiary,M,yes,no,no,no,896.221241,930.180681,828.658075,1029.684419,CZK,40-49
1749567499,28.0,admin.,single,unknown,M,yes,no,no,no,2782.758202,2742.365018,2636.616705,2854.924157,CZK,18-29
777874538,39.0,management,single,tertiary,M,no,no,no,no,569.276113,632.494836,543.241131,727.838131,CZK,30-39
1041657618,77.0,unknown,married,unknown,M,yes,no,yes,no,469.942693,383.004296,250.133554,509.884225,CZK,70+
809349410,60.0,management,married,tertiary,M,yes,no,yes,no,5017.293243,5046.576221,4927.562251,5201.070438,CZK,60-69
648808603,32.0,unknown,married,secondary,M,yes,no,no,no,304.855218,394.651834,245.911097,508.037647,CZK,30-39
963310857,36.0,services,single,secondary,F,yes,no,no,no,495.733162,358.738437,262.935145,495.733162,CZK,30-39
1971752460,53.0,unknown,married,secondary,M,no,no,yes,yes,42.077197,-0.250261,-124.69435,108.535687,CZK,50-59
918362648,24.0,blue-collar,single,primary,F,no,no,no,yes,1071.711933,1032.443981,917.070357,1128.745533,CZK,18-29
1229461745,41.0,technician,married,secondary,F,no,no,no,no,259.79748,334.23766,225.093646,414.249426,CZK,40-49
1129494107,37.0,technician,married,secondary,F,yes,no,no,yes,-16.983996,23.766925,-119.831092,157.258821,CZK,30-39
595287610,36.0,admin.,married,secondary,F,no,yes,no,yes,188.596344,167.834714,57.004104,261.79109,CZK,30-39
1428277116,46.0,admin.,single,tertiary,F,yes,no,no,yes,2920.519995,2904.943363,2799.145293,2995.301191,CZK,40-49
841001679,24.0,student,single,secondary,M,yes,no,yes,no,492.611821,380.346803,288.253084,492.611821,CZK,18-29
1317208439,56.0,blue-collar,single,secondary,M,no,no,no,yes,1351.267404,1212.500373,1123.964186,1351.267404,CZK,50-59
1870058788,35.0,retired,single,primary,F,no,no,no,no,434.725647,431.048861,349.031421,526.969963,CZK,30-39
1448830950,59.0,retired,married,primary,M,no,no,no,yes,-175.189299,-31.730257,-206.936998,99.614767,CZK,50-59
1014389851,32.0,services,single,secondary,F,no,no,no,yes,277.123903,322.570408,216.708043,429.406884,CZK,30-39
873792068,38.0,technician,married,secondary,F,yes,no,no,no,372.419373,315.393238,178.784687,404.248277,CZK,30-39
1687760332,44.0,technician,married,secondary,F,no,no,no,no,5210.650446,5169.781038,5082.775586,5308.472149,CZK,40-49
1412915161,44.0,blue-collar,divorced,secondary,M,no,no,no,yes,-162.816008,-211.388512,-296.002518,-52.733934,CZK,40-49
1666936082,53.0,blue-collar,married,primary,M,yes,no,no,no,-459.935891,-472.771274,-569.070027,-317.886926,CZK,50-59
1582561271,42.0,blue-collar,married,primary,F,no,no,no,yes,431.691846,476.184494,401.199305,581.999559,CZK,40-49
1815364428,51.0,unknown,married,tertiary,M,yes,no,no,no,4900.898952,4906.020728,4692.005608,5037.650746,CZK,50-59
1065883234,56.0,housemaid,divorced,primary,F,no,no,no,no,103.050656,55.161983,-61.786124,142.99568,CZK,50-59
627523766,48.0,admin.,married,unknown,M,no,no,no,no,3807.580581,3761.036998,3639.4133,3901.296949,CZK,40-49
1748368464,31.0,self-employed,married,tertiary,F,yes,no,no,no,2681.132512,2661.362123,2523.592481,2793.736746,CZK,30-39
1513576154,31.0,management,single,tertiary,M,no,no,no,no,10.575253,-15.794525,-151.33907,82.900829,CZK,30-39
1144440064,51.0,blue-collar,married,secondary,F,no,no,no,yes,779.053775,812.428033,748.644975,897.060897,CZK,50-59
1283848631,46.0,admin.,married,secondary,F,no,yes,no,yes,170.882439,174.708253,78.813947,269.055502,CZK,40-49
887396975,49.0,blue-collar,married,primary,M,no,no,no,yes,6242.038844,6211.41617,6130.646161,6314.238712,CZK,40-49
1633433543,33.0,blue-collar,married,secondary,M,no,no,no,no,-6.637526,-19.790479,-96.824344,101.648533,CZK,30-39
1488939532,32.0,technician,single,secondary,F,yes,no,no,no,-39.562163,34.083222,-98.818088,149.689568,CZK,30-39
1234049440,31.0,technician,married,tertiary,M,yes,no,no,no,2171.203103,2150.087687,2027.060392,2252.899277,CZK,30-39
346281886,27.0,blue-collar,single,tertiary,M,yes,no,no,no,663.747538,642.065409,562.733345,696.244861,CZK,18-29
357288410,58.0,housemaid,married,primary,M,no,yes,no,yes,1308.19806,1297.306346,1195.817119,1409.801024,CZK,50-59
1867881599,48.0,unemployed,married,secondary,F,no,no,no,yes,842.611918,850.641698,744.682238,971.930541,CZK,40-49
601700405,45.0,admin.,married,secondary,F,no,no,no,no,29.991358,71.08645,-37.990442,176.445967,CZK,40-49
216107447,50.0,management,married,tertiary,F,no,no,no,yes,-165.538447,-152.886174,-284.544028,-6.00981,CZK,50-59
275686321,49.0,services,married,secondary,M,yes,no,yes,no,289.397881,317.808875,242.758713,386.914765,CZK,40-49
813738801,33.0,management,married,tertiary,F,no,no,no,yes,625.275298,583.111121,490.00089,727.029405,CZK,30-39
286635415,38.0,technician,married,secondary,M,yes,no,no,no,10504.65211,10590.090934,10474.298188,10694.583196,CZK,30-39
1415464218,29.0,unemployed,single,tertiary,F,no,no,no,yes,150.759844,143.973934,-2.833802,207.710946,CZK,18-29
1096092872,33.0,services,married,secondary,M,no,yes,no,no,931.825733,927.275248,827.86035,1062.328251,CZK,30-39
852770554,30.0,technician,single,secondary,M,no,yes,no,yes,-718.528437,-761.36883,-888.919802,-680.429951,CZK,30-39
1114785215,28.0,technician,married,secondary,M,no,no,yes,yes,1001.606937,867.254054,784.897867,1001.606937,CZK,18-29
1106045275,37.0,services,divorced,secondary,M,no,no,no,yes,176.856031,228.358913,153.103265,333.276775,CZK,30-39
779435890,47.0,admin.,divorced,secondary,F,yes,no,no,no,231.299421,215.235603,121.686747,302.972854,CZK,40-49
115507254,30.0,admin.,married,tertiary,F,no,no,no,no,4183.763377,4175.695765,4045.632026,4288.777388,CZK,30-39
398295704,33.0,management,single,tertiary,F,no,no,no,no,268.75977,330.428557,220.554588,441.283824,CZK,30-39
621496968,29.0,housemaid,married,primary,F,no,no,no,no,410.034384,407.387394,329.948114,479.764834,CZK,18-29
889398416,56.0,services,married,secondary,F,no,no,yes,yes,590.56813,528.79213,452.609438,606.080594,CZK,50-59
1705265875,59.0,retired,married,secondary,F,no,no,no,yes,5705.105438,5669.19776,5516.880201,5771.937158,CZK,50-59
897149037,40.0,admin.,single,secondary,M,yes,no,no,no,707.084687,656.661878,572.358456,809.696236,CZK,40-49
1525708826,49.0,services,married,primary,F,no,no,no,yes,5754.960361,5740.95068,5682.451732,5847.278666,CZK,40-49
1855184936,32.0,services,married,secondary,F,yes,no,no,yes,-10.744909,-37.100557,-95.673348,55.876152,CZK,30-39
866461793,54.0,retired,married,primary,F,no,no,no,yes,66.448041,143.68415,-13.893526,300.213005,CZK,50-59
1840027703,30.0,admin.,single,secondary,F,no,yes,no,no,533.273112,590.307634,465.615314,668.348447,CZK,30-39
1815899473,34.0,management,divorced,tertiary,F,no,yes,no,no,1106.078391,1168.224314,1106.078391,1267.856176,CZK,30-39
342882698,48.0,blue-collar,married,primary,M,no,no,no,no,1226.318934,1200.278127,1092.278461,1307.130532,CZK,40-49
770386470,31.0,admin.,married,secondary,M,no,no,no,yes,-51.202517,5.358095,-110.792807,79.122112,CZK,30-39
271754846,35.0,management,single,tertiary,M,yes,yes,no,yes,1550.605666,1581.591392,1496.95801,1704.165899,CZK,30-39
342886909,31.0,technician,single,secondary,F,no,no,no,no,303.111434,192.980053,109.921973,303.111434,CZK,30-39
1477256847,28.0,management,single,secondary,M,no,yes,no,yes,-938.345616,-991.44271,-1125.526305,-891.393995,CZK,18-29
830850463,55.0,management,married,secondary,M,no,no,no,yes,2359.809139,2397.718914,2284.338651,2494.091048,CZK,50-59
1308937118,34.0,services,married,secondary,F,no,yes,no,yes,-460.964433,-439.299927,-508.498308,-347.676444,CZK,30-39
1569640424,49.0,technician,divorced,secondary,F,no,no,no,no,-64.224851,10.349498,-120.4342,104.585868,CZK,40-49
1875351046,39.0,management,married,secondary,F,no,no,yes,no,2496.302192,2590.062818,2451.874134,2706.14958,CZK,30-39
1157823126,35.0,unknown,single,secondary,M,no,no,no,no,56.564167,126.539725,-2.327496,354.827989,CZK,30-39
421742065,27.0,technician,single,secondary,F,yes,no,no,no,97.411761,151.056921,87.67962,219.229057,CZK,18-29
1614453093,37.0,admin.,married,secondary,M,yes,no,no,no,12.544751,85.299295,-10.255899,196.796911,CZK,30-39
489679773,34.0,services,married,secondary,F,no,no,no,yes,43.634157,55.588543,-5.661297,111.196438,CZK,30-39
1085967073,53.0,technician,single,secondary,F,yes,no,no,no,1009.608335,921.690663,774.115057,1009.608335,CZK,50-59
1963109465,47.0,unknown,single,tertiary,F,yes,no,no,yes,296.499447,332.943223,201.580995,456.308984,CZK,40-49
1213001951,83.0,retired,married,primary,M,yes,no,yes,no,423.797423,424.014038,269.14267,559.190171,CZK,70+
454809510,51.0,management,married,tertiary,F,no,no,no,yes,57.739233,58.271752,53.005819,62.937445,EUR,50-59
751918717,47.0,admin.,married,secondary,F,no,yes,yes,yes,3351.394405,3426.00809,3332.292263,3596.207221,CZK,40-49
1636038783,42.0,management,married,tertiary,M,no,no,no,no,566.708051,565.351644,447.904255,682.390698,CZK,40-49
706892353,53.0,retired,married,secondary,F,no,no,no,no,4895.287753,4941.22128,4820.687929,5082.035615,CZK,50-59
787695075,25.0,management,single,secondary,M,no,no,no,yes,1327.004663,1263.962015,1089.824571,1383.966552,CZK,18-29
1353341584,39.0,admin.,married,secondary,M,no,yes,yes,yes,533.297665,532.304653,405.573976,679.207306,CZK,30-39
1885409275,31.0,blue-collar,married,secondary,F,no,yes,no,yes,-768.563891,-719.510839,-794.695288,-611.784002,CZK,30-39
1689467794,42.0,management,married,primary,M,yes,no,no,yes,5323.647533,5312.29572,5235.551622,5401.132323,CZK,40-49
760316851,29.0,admin.,single,secondary,F,no,no,no,yes,389.742068,376.56894,283.915792,503.122247,CZK,18-29
1767015084,34.0,housemaid,married,secondary,M,no,no,no,yes,391.838595,382.554056,270.976906,428.671302,CZK,30-39
946790777,36.0,admin.,single,secondary,F,no,no,no,yes,-121.811656,-4.283707,-121.811656,80.00449,CZK,30-39
291996216,54.0,technician,married,secondary,F,yes,no,no,no,10221.192563,10179.211598,10076.605268,10319.090784,CZK,50-59
1533302707,52.0,admin.,married,secondary,M,no,no,no,yes,-481.096913,-457.942652,-570.198597,-339.346251,CZK,50-59
101341389,38.0,unemployed,married,secondary,M,no,no,yes,no,953.134749,976.094815,910.874095,1108.788587,CZK,30-39
1015893697,39.0,technician,single,tertiary,M,yes,no,no,yes,-3.091753,-11.786167,-80.877568,95.26673,CZK,30-39
1114798512,41.0,technician,single,tertiary,F,yes,no,no,yes,1604.106528,1648.695006,1570.995121,1755.191072,CZK,40-49
1823574828,32.0,unemployed,married,secondary,F,no,no,no,no,119.000238,273.835609,119.000238,397.911074,CZK,30-39
359162348,48.0,unknown,married,secondary,F,no,no,yes,no,3736.416564,3774.864951,3686.136221,3922.999795,CZK,40-49
782028700,56.0,unknown,divorced,secondary,M,no,no,no,no,131.413038,196.75044,76.672068,286.356949,CZK,50-59
1606765696,37.0,technician,single,secondary,M,yes,no,no,yes,-148.954007,-236.678079,-396.470383,-123.034055,CZK,30-39
555643253,34.0,self-employed,single,tertiary,M,no,no,no,yes,1853.144595,1929.609658,1786.320629,2057.920181,CZK,30-39
433952716,34.0,management,single,tertiary,F,yes,no,no,no,703.020189,692.12585,605.212042,838.525141,CZK,30-39
839956362,65.0,retired,married,tertiary,M,yes,no,no,no,2299.724411,2425.532023,2299.724411,2609.921614,CZK,60-69
942305538,38.0,entrepreneur,single,secondary,M,yes,no,no,no,2613.276359,2539.091321,2394.323777,2655.885723,CZK,30-39
1439350637,54.0,self-employed,married,primary,M,no,yes,yes,no,-14.080549,-29.819341,-197.580119,99.442552,CZK,50-59
1336801683,56.0,retired,married,secondary,F,no,no,no,no,5933.002695,5865.113439,5741.547134,5975.477812,CZK,50-59
1599153919,52.0,technician,divorced,secondary,F,no,no,no,no,252.357568,216.176882,78.41901,333.270249,CZK,50-59
996232823,29.0,management,married,secondary,M,no,no,no,yes,3.761018,1.987894,-94.286482,64.284102,CZK,18-29
1744296798,29.0,student,single,secondary,F,yes,no,no,yes,1397.900605,1364.79888,1291.221813,1435.156249,CZK,18-29
1889714053,28.0,student,single,secondary,F,no,no,no,yes,223.972163,231.532264,118.807384,354.080565,CZK,18-29
1862302600,30.0,unknown,single,unknown,M,no,no,no,no,6877.808558,6931.0367,6812.350042,7043.908672,CZK,30-39
1968155011,42.0,admin.,married,secondary,M,no,no,no,yes,-49.719996,10.470062,-87.501256,96.031279,CZK,40-49
1615974178,47.0,management,married,tertiary,F,yes,no,no,no,1133.798087,1159.231068,1036.162956,1271.650569,CZK,40-49
901477394,34.0,blue-collar,married,primary,M,no,no,no,yes,15878.225516,15835.286685,15753.239399,15951.598001,CZK,30-39
518317611,73.0,retired,divorced,primary,F,yes,no,yes,no,2297.226892,2299.59288,2110.892534,2444.435554,CZK,70+
1790752648,30.0,admin.,single,secondary,M,yes,no,no,no,2545.2823,2576.952907,2475.378888,2696.014223,CZK,30-39
660051545,55.0,housemaid,divorced,primary,F,no,no,no,no,-0.819943,4.572002,-55.298412,119.302913,CZK,50-59
1209603407,29.0,management,single,tertiary,M,yes,no,no,no,490.482919,564.660982,467.189087,658.876084,CZK,18-29
258580188,29.0,technician,single,secondary,M,yes,no,no,no,650.472053,592.95137,511.212694,724.123302,CZK,18-29
1902070455,48.0,blue-collar,divorced,primary,M,no,no,no,no,-101.903629,-8.157371,-116.342071,114.27536,CZK,40-49
